SectionID,CourseID,Semester,InstructorID
4619,4636,Spring 2026,2491
4620,2523,Spring 2026,2671
4621,1689,Spring 2026,2669
4622,619,Summer 2026,1814
4623,294,Spring 2026,3460
4624,986,Fall 2025,666
4625,3707,Summer 2026,3448
4626,1685,Summer 2026,4432
4627,3354,Summer 2026,3856
4628,1396,Spring 2026,4584
4629,5002,Spring 2026,1005
4630,2787,Fall 2025,3257
4631,4777,Spring 2026,1545
4632,3043,Fall 2025,2204
4633,4908,Fall 2025,3509
4634,1318,Summer 2026,1649
4635,1712,Summer 2026,4878
4636,3478,Fall 2025,1708
4637,197,Fall 2025,1773
4638,3979,Spring 2026,2609
4639,4264,Spring 2026,4612
4640,4884,Summer 2026,118
4641,2093,Fall 2025,2959
4642,578,Spring 2026,3487
4643,4592,Summer 2026,4776
4644,1231,Spring 2026,2817
4645,2710,Summer 2026,3105
4646,4889,Spring 2026,676
4647,1364,Summer 2026,2115
4648,4464,Fall 2025,633
4649,3470,Spring 2026,1038
4650,2845,Spring 2026,557
4651,1468,Fall 2025,4616
4652,4056,Summer 2026,1802
4653,4910,Spring 2026,3414
4654,578,Fall 2025,4964
4655,2908,Summer 2026,903
4656,1317,Fall 2025,2374
4657,3575,Fall 2025,2867
4658,1686,Summer 2026,570
4659,144,Summer 2026,2764
4660,3690,Spring 2026,4284
4661,1356,Summer 2026,2068
4662,188,Summer 2026,4211
4663,1051,Summer 2026,56
4664,1716,Fall 2025,3178
4665,842,Spring 2026,1911
4666,3294,Fall 2025,91
4667,2315,Summer 2026,4512
4668,3477,Spring 2026,3204
4669,2522,Fall 2025,2896
4670,3275,Spring 2026,2890
4671,273,Spring 2026,4083
4672,2996,Fall 2025,4528
4673,674,Fall 2025,105
4674,1640,Spring 2026,4250
4675,4319,Fall 2025,3293
4676,4243,Spring 2026,3786
4677,2033,Fall 2025,449
4678,1626,Summer 2026,4951
4679,2583,Spring 2026,4833
4680,1802,Fall 2025,1715
4681,413,Summer 2026,3233
4682,3522,Summer 2026,123
4683,828,Spring 2026,501
4684,3255,Spring 2026,3282
4685,1130,Summer 2026,768
4686,931,Spring 2026,323
4687,1580,Fall 2025,452
4688,518,Spring 2026,3415
4689,2034,Spring 2026,3703
4690,87,Summer 2026,3781
4691,873,Summer 2026,3896
4692,1493,Summer 2026,4915
4693,4871,Fall 2025,4788
4694,441,Spring 2026,3147
4695,1890,Summer 2026,3744
4696,4017,Summer 2026,3623
4697,1568,Fall 2025,454
4698,1083,Spring 2026,3265
4699,2913,Fall 2025,4918
4700,3822,Summer 2026,1249
4701,4736,Summer 2026,1730
4702,1577,Spring 2026,3034
4703,4930,Summer 2026,2694
4704,4640,Spring 2026,4498
4705,4189,Summer 2026,1136
4706,1898,Summer 2026,4740
4707,1925,Spring 2026,4910
4708,422,Fall 2025,757
4709,547,Fall 2025,2918
4710,4171,Fall 2025,2256
4711,123,Summer 2026,2648
4712,2127,Fall 2025,3230
4713,105,Spring 2026,3002
4714,3391,Summer 2026,4220
4715,2508,Fall 2025,2313
4716,2863,Spring 2026,2040
4717,3558,Summer 2026,4511
4718,202,Fall 2025,2488
4719,4024,Fall 2025,716
4720,4457,Spring 2026,2351
4721,3149,Summer 2026,2702
4722,1037,Fall 2025,4061
4723,4461,Summer 2026,3530
4724,4123,Fall 2025,3063
4725,3171,Spring 2026,3621
4726,4970,Fall 2025,3853
4727,632,Fall 2025,1953
4728,1232,Fall 2025,3120
4729,3511,Summer 2026,1321
4730,4987,Fall 2025,4267
4731,4300,Fall 2025,1050
4732,2871,Summer 2026,1455
4733,1783,Summer 2026,2216
4734,1590,Summer 2026,18
4735,2138,Fall 2025,538
4736,3637,Summer 2026,1754
4737,524,Summer 2026,2298
4738,2776,Fall 2025,853
4739,1750,Spring 2026,3124
4740,721,Summer 2026,2588
4741,3489,Summer 2026,3970
4742,1819,Summer 2026,3885
4743,1728,Fall 2025,4905
4744,2973,Spring 2026,232
4745,2152,Fall 2025,2913
4746,323,Spring 2026,1520
4747,794,Summer 2026,4608
4748,1735,Spring 2026,3579
4749,2259,Summer 2026,4200
4750,1102,Summer 2026,1141
4751,3733,Fall 2025,764
4752,2006,Summer 2026,2595
4753,608,Summer 2026,2564
4754,514,Fall 2025,3824
4755,654,Spring 2026,3991
4756,2417,Summer 2026,4319
4757,3240,Spring 2026,3937
4758,1312,Summer 2026,439
4759,3295,Fall 2025,3045
4760,2692,Fall 2025,4364
4761,2114,Fall 2025,237
4762,1537,Spring 2026,4859
4763,4755,Spring 2026,4718
4764,2511,Fall 2025,4336
4765,3032,Spring 2026,3078
4766,1891,Spring 2026,1366
4767,3378,Spring 2026,2738
4768,2079,Fall 2025,2345
4769,4607,Fall 2025,3186
4770,1968,Spring 2026,3004
4771,2979,Fall 2025,320
4772,2470,Fall 2025,2136
4773,4379,Summer 2026,279
4774,3224,Spring 2026,4878
4775,4870,Fall 2025,4652
4776,129,Fall 2025,1755
4777,2066,Fall 2025,2560
4778,4659,Summer 2026,2021
4779,4304,Spring 2026,3106
4780,186,Spring 2026,1836
4781,654,Spring 2026,3594
4782,3822,Spring 2026,152
4783,3167,Summer 2026,2942
4784,1293,Summer 2026,2807
4785,4273,Fall 2025,1375
4786,1671,Fall 2025,1571
4787,4515,Fall 2025,178
4788,2004,Spring 2026,4134
4789,4998,Fall 2025,2757
4790,4228,Summer 2026,379
4791,4915,Summer 2026,3218
4792,3496,Summer 2026,526
4793,4834,Fall 2025,3122
4794,4327,Summer 2026,3074
4795,1469,Fall 2025,1815
4796,857,Summer 2026,3890
4797,3865,Summer 2026,163
4798,4664,Fall 2025,3206
4799,4033,Fall 2025,1875
4800,249,Summer 2026,1606
4801,3704,Fall 2025,3340
4802,4543,Summer 2026,4318
4803,4817,Fall 2025,4878
4804,4980,Fall 2025,1045
4805,271,Fall 2025,4048
4806,2010,Spring 2026,3529
4807,4926,Summer 2026,4344
4808,2141,Fall 2025,4090
4809,4622,Summer 2026,231
4810,4371,Summer 2026,3701
4811,4045,Spring 2026,750
4812,2362,Summer 2026,3572
4813,2692,Fall 2025,4311
4814,1019,Spring 2026,788
4815,4123,Fall 2025,2309
4816,4162,Summer 2026,1979
4817,3434,Summer 2026,4079
4818,37,Fall 2025,3386
4819,4461,Spring 2026,1592
4820,677,Fall 2025,4578
4821,1771,Fall 2025,2776
4822,3130,Fall 2025,2579
4823,573,Fall 2025,434
4824,2199,Summer 2026,4440
4825,4196,Summer 2026,4987
4826,2820,Summer 2026,2219
4827,2810,Fall 2025,4488
4828,1654,Summer 2026,70
4829,3125,Spring 2026,664
4830,2414,Summer 2026,2154
4831,4165,Fall 2025,3564
4832,1132,Fall 2025,3134
4833,1087,Fall 2025,303
4834,4669,Spring 2026,632
4835,701,Fall 2025,4947
4836,3149,Summer 2026,4279
4837,1883,Spring 2026,2242
4838,3311,Summer 2026,1734
4839,3106,Spring 2026,4806
4840,1402,Fall 2025,1635
4841,968,Spring 2026,3753
4842,3503,Summer 2026,4215
4843,2522,Spring 2026,82
4844,3784,Summer 2026,4486
4845,3919,Spring 2026,2624
4846,1783,Summer 2026,3104
4847,808,Spring 2026,900
4848,1461,Fall 2025,2888
4849,4293,Summer 2026,3176
4850,2466,Spring 2026,2995
4851,4283,Summer 2026,4671
4852,3490,Spring 2026,2161
4853,1923,Summer 2026,4099
4854,3482,Fall 2025,3873
4855,957,Spring 2026,379
4856,1177,Fall 2025,2171
4857,3065,Spring 2026,1388
4858,880,Spring 2026,3893
4859,3917,Fall 2025,560
4860,2477,Fall 2025,3798
4861,4896,Spring 2026,492
4862,1799,Fall 2025,4136
4863,3975,Summer 2026,1714
4864,4046,Spring 2026,3610
4865,3982,Summer 2026,1826
4866,340,Fall 2025,719
4867,4339,Spring 2026,4014
4868,273,Spring 2026,4698
4869,3510,Spring 2026,1245
4870,3550,Spring 2026,4030
4871,4818,Spring 2026,2750
4872,2029,Summer 2026,1051
4873,263,Spring 2026,4461
4874,1463,Fall 2025,65
4875,2995,Summer 2026,335
4876,735,Fall 2025,162
4877,887,Summer 2026,526
4878,4635,Fall 2025,395
4879,1679,Fall 2025,482
4880,2362,Summer 2026,2414
4881,4966,Spring 2026,2141
4882,3047,Fall 2025,2141
4883,1711,Summer 2026,1044
4884,570,Fall 2025,81
4885,4772,Spring 2026,3020
4886,3270,Summer 2026,909
4887,424,Summer 2026,247
4888,569,Summer 2026,927
4889,2823,Fall 2025,4706
4890,4644,Summer 2026,3776
4891,3721,Summer 2026,4345
4892,3278,Spring 2026,3575
4893,3782,Summer 2026,4271
4894,1152,Summer 2026,239
4895,1356,Spring 2026,3856
4896,1751,Spring 2026,3021
4897,4845,Summer 2026,3842
4898,3105,Fall 2025,2571
4899,669,Spring 2026,2553
4900,2450,Fall 2025,3026
4901,2117,Fall 2025,2973
4902,2330,Spring 2026,252
4903,4242,Spring 2026,1903
4904,2473,Fall 2025,224
4905,463,Spring 2026,1342
4906,1026,Summer 2026,4574
4907,749,Spring 2026,1420
4908,928,Spring 2026,1548
4909,1832,Spring 2026,4927
4910,1155,Spring 2026,1508
4911,2723,Fall 2025,1644
4912,4333,Spring 2026,788
4913,2859,Spring 2026,1079
4914,2208,Summer 2026,2397
4915,244,Summer 2026,3281
4916,360,Summer 2026,312
4917,3210,Spring 2026,3151
4918,3804,Summer 2026,1109
4919,2725,Spring 2026,4439
4920,508,Fall 2025,4715
4921,1961,Summer 2026,4528
4922,1200,Fall 2025,525
4923,3769,Summer 2026,3717
4924,375,Spring 2026,2047
4925,2952,Spring 2026,1819
4926,1601,Summer 2026,1183
4927,4845,Fall 2025,724
4928,1023,Summer 2026,3265
4929,3950,Summer 2026,695
4930,1824,Summer 2026,4208
4931,733,Fall 2025,4490
4932,3282,Summer 2026,1311
4933,1131,Fall 2025,487
4934,3143,Fall 2025,992
4935,133,Fall 2025,4100
4936,4326,Summer 2026,3521
4937,4360,Fall 2025,414
4938,3632,Spring 2026,3500
4939,138,Spring 2026,1476
4940,4746,Spring 2026,2655
4941,3175,Fall 2025,1000
4942,1051,Summer 2026,1932
4943,2511,Spring 2026,2321
4944,3572,Summer 2026,4710
4945,4206,Spring 2026,937
4946,1006,Fall 2025,3714
4947,4396,Spring 2026,3092
4948,3141,Fall 2025,2045
4949,171,Summer 2026,4597
4950,4761,Fall 2025,4885
4951,3006,Summer 2026,3577
4952,1795,Fall 2025,795
4953,1399,Spring 2026,2752
4954,2798,Summer 2026,2189
4955,776,Spring 2026,4029
4956,4706,Summer 2026,2799
4957,2561,Spring 2026,1438
4958,1990,Fall 2025,4098
4959,390,Fall 2025,1700
4960,4165,Summer 2026,2188
4961,948,Spring 2026,2413
4962,3665,Summer 2026,69
4963,632,Fall 2025,645
4964,4627,Summer 2026,1242
4965,1117,Spring 2026,4737
4966,1089,Fall 2025,2236
4967,4811,Fall 2025,3645
4968,986,Spring 2026,3504
4969,3330,Fall 2025,622
4970,3253,Spring 2026,3059
4971,2404,Fall 2025,312
4972,620,Summer 2026,2599
4973,433,Fall 2025,4984
4974,4648,Spring 2026,6
4975,3963,Spring 2026,4259
4976,4295,Summer 2026,4426
4977,2606,Summer 2026,2609
4978,864,Fall 2025,3585
4979,3694,Spring 2026,1871
4980,1950,Spring 2026,178
4981,4249,Summer 2026,667
4982,4839,Fall 2025,3390
4983,4456,Spring 2026,2613
4984,3454,Spring 2026,3567
4985,3979,Spring 2026,372
4986,1904,Fall 2025,1656
4987,1509,Fall 2025,6
4988,2484,Spring 2026,1067
4989,2521,Fall 2025,1659
4990,2982,Fall 2025,3972
4991,2247,Summer 2026,4704
4992,2391,Fall 2025,1269
4993,3631,Summer 2026,4151
4994,3749,Fall 2025,3465
4995,2303,Fall 2025,3035
4996,3553,Summer 2026,2018
4997,3074,Spring 2026,3017
4998,4405,Spring 2026,2391
4999,2946,Summer 2026,948
5000,3095,Summer 2026,4350
5001,1327,Spring 2026,4655
5002,321,Summer 2026,3356
5003,1301,Spring 2026,3826
