RoomID,Building,Capacity
7099,Science Hub,150
7100,Building B,40
7101,Building B,60
7102,Building C,150
7103,Building C,60
7104,Building B,50
7105,Building A,30
7106,Science Hub,50
7107,Building A,100
7108,Building A,60
7109,Building C,40
7110,Building C,150
7111,Science Hub,30
7112,Tech Lab,50
7113,Tech Lab,30
7114,Tech Lab,50
7115,Building A,150
7116,Building A,40
7117,Building A,40
7118,Building C,30
7119,Building C,150
7120,Science Hub,150
7121,Building C,40
7122,Science Hub,100
7123,Tech Lab,100
7124,Building C,60
7125,Tech Lab,150
7126,Building C,100
7127,Building C,40
7128,Building B,60
7129,Science Hub,60
7130,Building B,50
7131,Tech Lab,150
7132,Science Hub,60
7133,Tech Lab,100
7134,Science Hub,150
7135,Tech Lab,30
7136,Building B,60
7137,Science Hub,100
7138,Science Hub,40
7139,Building B,60
7140,Tech Lab,40
7141,Science Hub,40
7142,Building A,150
7143,Tech Lab,60
7144,Building C,60
7145,Tech Lab,40
7146,Building C,100
7147,Tech Lab,50
7148,Building B,60
7149,Building C,60
7150,Building B,100
7151,Science Hub,50
7152,Building A,60
7153,Building B,30
7154,Building A,40
7155,Building A,150
7156,Building C,40
7157,Science Hub,50
7158,Building C,60
7159,Tech Lab,60
7160,Tech Lab,60
7161,Building A,100
7162,Building C,40
7163,Tech Lab,50
7164,Building C,50
7165,Building B,40
7166,Building B,150
7167,Building A,40
7168,Building C,60
7169,Building C,40
7170,Building C,50
7171,Tech Lab,50
7172,Tech Lab,100
7173,Building C,150
7174,Science Hub,150
7175,Building A,100
7176,Building C,30
7177,Tech Lab,30
7178,Tech Lab,150
7179,Building B,100
7180,Tech Lab,30
7181,Building A,100
7182,Building A,150
7183,Tech Lab,150
7184,Tech Lab,60
7185,Building B,30
7186,Tech Lab,40
7187,Tech Lab,30
7188,Science Hub,100
7189,Tech Lab,40
7190,Science Hub,150
7191,Building C,60
7192,Building A,150
7193,Building B,30
7194,Building C,100
7195,Science Hub,30
7196,Science Hub,30
7197,Building B,30
7198,Science Hub,60
7199,Building A,100
7200,Building A,60
7201,Building B,100
7202,Science Hub,30
7203,Building B,100
7204,Building C,40
7205,Building A,60
7206,Science Hub,100
7207,Science Hub,40
7208,Science Hub,50
7209,Building A,50
7210,Building C,50
7211,Building C,100
7212,Building A,100
7213,Building C,150
7214,Science Hub,150
7215,Science Hub,30
7216,Building A,60
7217,Building A,50
7218,Building B,40
7219,Building A,100
7220,Building B,40
7221,Building B,30
7222,Science Hub,150
7223,Building C,100
7224,Building C,150
7225,Building A,40
7226,Building B,30
7227,Building C,30
7228,Building C,30
7229,Building C,40
7230,Building C,50
7231,Science Hub,60
7232,Building A,50
7233,Building B,50
7234,Building C,150
7235,Tech Lab,100
7236,Building B,50
7237,Building B,150
7238,Building B,100
7239,Science Hub,100
7240,Building B,40
7241,Tech Lab,150
7242,Science Hub,100
7243,Tech Lab,100
7244,Building C,60
7245,Building B,60
7246,Building A,150
7247,Building A,100
7248,Building A,100
7249,Building C,50
7250,Tech Lab,100
7251,Science Hub,30
7252,Building A,40
7253,Building A,60
7254,Building C,150
7255,Building C,150
7256,Science Hub,100
7257,Building A,40
7258,Tech Lab,60
7259,Building B,150
7260,Tech Lab,100
7261,Science Hub,150
7262,Building B,40
7263,Science Hub,30
7264,Tech Lab,40
7265,Building A,150
7266,Building B,40
7267,Building A,40
7268,Building A,50
7269,Building B,100
7270,Tech Lab,30
7271,Building B,30
7272,Building B,150
7273,Building A,60
7274,Building B,30
7275,Building A,150
7276,Building C,30
7277,Science Hub,30
7278,Building C,30
7279,Tech Lab,150
7280,Building C,60
7281,Tech Lab,100
7282,Science Hub,100
7283,Tech Lab,50
7284,Science Hub,100
7285,Science Hub,150
7286,Building B,100
7287,Building A,60
7288,Building C,150
7289,Science Hub,100
7290,Building A,50
7291,Building C,50
7292,Building A,50
7293,Building C,50
7294,Building B,30
7295,Building B,30
7296,Science Hub,50
7297,Science Hub,30
7298,Building B,40
7299,Building A,60
7300,Building A,150
7301,Building A,50
7302,Building B,40
7303,Tech Lab,100
7304,Building C,50
7305,Tech Lab,60
7306,Building B,60
7307,Building C,50
7308,Science Hub,50
7309,Building B,40
7310,Building B,100
7311,Building C,60
7312,Science Hub,60
7313,Science Hub,50
7314,Tech Lab,150
7315,Building A,50
7316,Building B,40
7317,Building A,50
7318,Building A,40
7319,Science Hub,150
7320,Tech Lab,30
7321,Science Hub,60
7322,Building C,50
7323,Building B,40
7324,Building C,50
7325,Science Hub,40
7326,Tech Lab,40
7327,Building C,30
7328,Tech Lab,50
7329,Building C,50
7330,Tech Lab,100
7331,Building C,30
7332,Building A,150
7333,Tech Lab,40
7334,Building A,30
7335,Tech Lab,60
7336,Tech Lab,40
7337,Science Hub,50
7338,Science Hub,40
7339,Building B,100
7340,Building A,40
7341,Building B,150
7342,Building B,100
7343,Building B,30
7344,Building C,50
7345,Building A,100
7346,Science Hub,50
7347,Building A,30
7348,Building B,50
7349,Building C,50
7350,Building A,30
7351,Building A,150
7352,Building C,60
7353,Science Hub,40
7354,Tech Lab,100
7355,Tech Lab,50
7356,Science Hub,100
7357,Tech Lab,100
7358,Tech Lab,30
7359,Building B,150
7360,Building B,100
7361,Building C,30
7362,Science Hub,50
7363,Building C,40
7364,Building A,150
7365,Building B,40
7366,Science Hub,30
7367,Science Hub,60
7368,Building C,40
7369,Tech Lab,150
7370,Building B,40
7371,Science Hub,30
7372,Building A,40
7373,Building B,60
7374,Building C,40
7375,Building B,50
7376,Building A,40
7377,Building A,50
7378,Building A,150
7379,Science Hub,50
7380,Tech Lab,150
7381,Tech Lab,50
7382,Tech Lab,40
7383,Building A,30
7384,Science Hub,60
7385,Building B,150
7386,Building B,150
7387,Building C,100
7388,Building C,100
7389,Building A,60
7390,Science Hub,40
7391,Tech Lab,150
7392,Tech Lab,150
7393,Science Hub,60
7394,Science Hub,30
7395,Building A,150
7396,Building A,30
7397,Tech Lab,50
7398,Building A,100
7399,Science Hub,40
7400,Science Hub,60
7401,Tech Lab,50
7402,Building C,30
7403,Building A,150
7404,Tech Lab,60
7405,Tech Lab,40
7406,Science Hub,30
7407,Building B,30
7408,Tech Lab,150
7409,Building C,30
7410,Building C,150
7411,Building B,30
7412,Building B,60
7413,Building C,50
7414,Science Hub,50
7415,Tech Lab,60
7416,Science Hub,60
7417,Science Hub,30
7418,Science Hub,40
7419,Building B,40
7420,Building B,60
7421,Building B,50
7422,Science Hub,60
7423,Building C,150
7424,Tech Lab,150
7425,Science Hub,60
7426,Building C,30
7427,Science Hub,30
7428,Building B,40
7429,Building C,50
7430,Building B,40
7431,Building A,150
7432,Building A,40
7433,Building B,50
7434,Building B,50
7435,Science Hub,60
7436,Science Hub,100
7437,Science Hub,60
7438,Tech Lab,100
7439,Tech Lab,40
7440,Tech Lab,100
7441,Science Hub,60
7442,Building B,40
7443,Tech Lab,50
7444,Building A,50
7445,Building A,100
7446,Building B,150
7447,Building C,50
7448,Building C,30
7449,Tech Lab,40
7450,Tech Lab,30
7451,Tech Lab,60
7452,Science Hub,150
7453,Building C,150
7454,Science Hub,50
7455,Building A,100
7456,Building A,40
7457,Building A,40
7458,Tech Lab,40
7459,Building C,60
7460,Science Hub,100
7461,Building A,40
7462,Building B,50
7463,Building A,100
7464,Building C,30
7465,Building C,30
7466,Building B,30
7467,Building A,150
7468,Building B,100
7469,Tech Lab,60
7470,Science Hub,60
7471,Tech Lab,50
7472,Building B,40
7473,Tech Lab,150
7474,Building A,150
7475,Science Hub,150
7476,Building C,150
7477,Building C,60
7478,Building B,60
7479,Building C,150
7480,Building A,100
7481,Building B,50
7482,Building C,50
7483,Building A,150
7484,Building A,40
7485,Building A,40
7486,Tech Lab,40
7487,Tech Lab,60
7488,Science Hub,30
7489,Building B,100
7490,Building B,50
7491,Tech Lab,60
7492,Building A,30
7493,Building B,60
7494,Building B,40
7495,Building C,60
7496,Science Hub,100
7497,Building C,60
7498,Science Hub,100
7499,Tech Lab,50
7500,Science Hub,40
7501,Building A,40
7502,Science Hub,50
7503,Building A,30
7504,Building B,100
7505,Science Hub,150
7506,Building A,150
7507,Building B,50
7508,Building A,60
7509,Science Hub,40
7510,Building A,100
7511,Tech Lab,100
7512,Building A,60
7513,Tech Lab,100
7514,Tech Lab,40
7515,Building B,30
7516,Building B,60
7517,Tech Lab,50
7518,Building C,60
7519,Building C,150
7520,Science Hub,30
7521,Building A,60
7522,Tech Lab,50
7523,Building C,100
7524,Building B,50
7525,Building B,150
7526,Tech Lab,150
7527,Tech Lab,40
7528,Building B,40
7529,Tech Lab,150
7530,Building A,60
7531,Building A,30
7532,Science Hub,50
7533,Building C,150
7534,Science Hub,100
7535,Tech Lab,60
7536,Building C,30
7537,Building A,40
7538,Building B,30
7539,Building A,40
7540,Science Hub,100
7541,Building C,50
7542,Building A,150
7543,Tech Lab,60
7544,Tech Lab,150
7545,Science Hub,40
7546,Building B,100
7547,Building A,60
7548,Tech Lab,40
7549,Building B,100
7550,Science Hub,40
7551,Building A,40
7552,Building B,60
7553,Building A,50
7554,Building A,30
7555,Building A,150
7556,Science Hub,150
7557,Building A,60
7558,Building C,100
7559,Building C,150
7560,Building B,150
7561,Science Hub,50
7562,Science Hub,150
7563,Building A,100
7564,Building B,30
7565,Building C,150
7566,Building B,50
7567,Building B,40
7568,Building C,150
7569,Building A,40
7570,Science Hub,100
7571,Science Hub,50
7572,Building B,60
7573,Tech Lab,100
7574,Building B,60
7575,Science Hub,150
7576,Building C,30
7577,Building C,150
7578,Building A,60
7579,Building C,40
7580,Building C,100
7581,Building A,30
7582,Science Hub,60
7583,Building B,100
7584,Science Hub,40
7585,Building A,100
7586,Building C,60
7587,Building B,60
7588,Building A,30
7589,Tech Lab,100
7590,Building B,100
7591,Building A,150
7592,Building A,50
7593,Building C,30
7594,Building A,50
7595,Building A,100
7596,Building B,30
7597,Building B,150
7598,Building C,50
7599,Building B,100
7600,Building B,50
7601,Science Hub,60
7602,Tech Lab,50
7603,Building A,40
7604,Tech Lab,40
7605,Tech Lab,100
7606,Building B,30
7607,Building C,100
7608,Tech Lab,30
7609,Building B,150
7610,Building C,30
7611,Building A,100
7612,Science Hub,30
7613,Building C,100
7614,Building A,40
7615,Building C,100
7616,Science Hub,150
7617,Science Hub,60
7618,Building C,150
7619,Tech Lab,30
7620,Building C,30
7621,Building A,150
7622,Building C,100
7623,Tech Lab,30
7624,Tech Lab,50
7625,Building B,100
7626,Tech Lab,100
7627,Building A,60
7628,Building A,100
7629,Science Hub,150
7630,Tech Lab,150
7631,Building C,50
7632,Building C,60
7633,Science Hub,150
7634,Building B,100
7635,Building A,50
7636,Building B,100
7637,Building B,100
7638,Building B,60
7639,Building C,40
7640,Tech Lab,40
7641,Building C,50
7642,Building B,150
7643,Science Hub,50
7644,Science Hub,40
7645,Building B,40
7646,Tech Lab,60
7647,Science Hub,50
7648,Building A,30
7649,Building A,150
7650,Building C,30
7651,Building C,100
7652,Tech Lab,150
7653,Building B,30
7654,Tech Lab,60
7655,Building A,30
7656,Science Hub,100
7657,Tech Lab,30
7658,Building A,30
7659,Building B,30
7660,Building A,40
7661,Building B,50
7662,Building B,100
7663,Building B,40
7664,Science Hub,50
7665,Science Hub,40
7666,Building B,100
7667,Science Hub,150
7668,Science Hub,100
7669,Building B,30
7670,Building A,50
7671,Science Hub,50
7672,Building B,60
7673,Science Hub,100
7674,Tech Lab,50
7675,Building C,100
7676,Building A,150
7677,Tech Lab,30
7678,Building C,30
7679,Science Hub,40
7680,Tech Lab,60
7681,Building B,100
7682,Science Hub,40
7683,Building A,30
7684,Building A,40
7685,Building C,100
7686,Building B,40
7687,Building C,150
7688,Building A,100
7689,Building B,150
7690,Science Hub,100
7691,Tech Lab,50
7692,Tech Lab,50
7693,Building C,100
7694,Science Hub,30
7695,Science Hub,30
7696,Building C,40
7697,Science Hub,50
7698,Tech Lab,40
7699,Building A,40
7700,Science Hub,40
7701,Building C,30
7702,Building A,150
7703,Tech Lab,50
7704,Building A,40
7705,Building A,150
7706,Tech Lab,100
7707,Tech Lab,100
7708,Building B,50
7709,Tech Lab,150
7710,Tech Lab,50
7711,Tech Lab,40
7712,Building A,150
7713,Building A,100
7714,Building B,100
7715,Building C,50
7716,Building A,60
7717,Building C,100
7718,Building A,40
7719,Building A,30
7720,Tech Lab,50
7721,Building A,40
7722,Building A,150
7723,Building B,150
7724,Building A,60
7725,Building C,60
7726,Building B,50
7727,Building A,100
7728,Building B,60
7729,Science Hub,50
7730,Science Hub,40
7731,Building C,150
7732,Building B,30
7733,Building C,100
7734,Tech Lab,60
7735,Tech Lab,30
7736,Science Hub,60
7737,Building B,30
7738,Building A,30
7739,Building B,100
7740,Building C,40
7741,Tech Lab,50
7742,Building A,30
7743,Tech Lab,40
7744,Building B,30
7745,Building B,150
7746,Tech Lab,30
7747,Building B,60
7748,Building B,40
7749,Building C,150
7750,Building B,100
7751,Building C,100
7752,Building C,60
7753,Tech Lab,40
7754,Building C,40
7755,Science Hub,30
7756,Building B,150
7757,Tech Lab,40
7758,Tech Lab,150
7759,Building B,100
7760,Science Hub,100
7761,Tech Lab,30
7762,Building A,60
7763,Tech Lab,40
7764,Science Hub,40
7765,Building A,60
7766,Building C,100
7767,Tech Lab,100
7768,Building C,60
7769,Building A,100
7770,Tech Lab,30
7771,Building B,50
7772,Building C,40
7773,Tech Lab,100
7774,Tech Lab,50
7775,Building C,150
7776,Building B,100
7777,Building C,100
7778,Tech Lab,50
7779,Science Hub,40
7780,Building A,50
7781,Science Hub,30
7782,Tech Lab,40
7783,Tech Lab,40
7784,Tech Lab,60
7785,Building B,60
7786,Building A,40
7787,Tech Lab,100
7788,Building B,40
7789,Building C,50
7790,Building A,50
7791,Building B,30
7792,Science Hub,30
7793,Building B,30
7794,Building A,100
7795,Building B,50
7796,Building B,60
7797,Building A,60
7798,Tech Lab,30
7799,Building B,150
7800,Building C,60
7801,Science Hub,30
7802,Science Hub,50
7803,Building A,30
7804,Building B,60
7805,Tech Lab,30
7806,Building A,50
7807,Tech Lab,60
7808,Science Hub,100
7809,Building A,100
7810,Science Hub,40
7811,Tech Lab,40
7812,Building B,150
7813,Building C,150
7814,Building B,30
7815,Building A,100
7816,Building A,40
7817,Tech Lab,40
7818,Building C,30
7819,Building C,100
7820,Tech Lab,150
7821,Building B,150
7822,Building A,50
7823,Building C,40
7824,Science Hub,150
7825,Tech Lab,60
7826,Science Hub,60
7827,Building A,100
7828,Tech Lab,30
7829,Building C,100
7830,Tech Lab,100
7831,Building C,30
7832,Tech Lab,50
7833,Building B,30
7834,Science Hub,30
7835,Building A,100
7836,Building A,100
7837,Building B,30
7838,Building C,100
7839,Building A,40
7840,Building A,60
7841,Building A,60
7842,Building A,60
7843,Science Hub,150
7844,Building B,60
7845,Tech Lab,100
7846,Science Hub,50
7847,Science Hub,30
7848,Building B,50
7849,Science Hub,150
7850,Building A,40
7851,Science Hub,150
7852,Science Hub,30
7853,Tech Lab,40
7854,Building C,100
7855,Building B,150
7856,Science Hub,40
7857,Building A,40
7858,Building B,60
7859,Science Hub,50
7860,Tech Lab,40
7861,Building A,40
7862,Building A,50
7863,Building A,150
7864,Science Hub,100
7865,Building A,30
7866,Tech Lab,100
7867,Tech Lab,100
7868,Building A,40
7869,Building B,50
7870,Science Hub,30
7871,Building C,40
7872,Tech Lab,60
7873,Science Hub,150
7874,Science Hub,100
7875,Tech Lab,100
7876,Building B,60
7877,Tech Lab,50
7878,Building C,100
7879,Building C,40
7880,Building C,100
7881,Tech Lab,100
7882,Science Hub,100
7883,Building A,150
7884,Science Hub,60
7885,Science Hub,150
7886,Building C,30
7887,Building A,50
7888,Building C,150
7889,Building A,50
7890,Building B,150
7891,Science Hub,40
7892,Science Hub,150
7893,Science Hub,40
7894,Building C,150
7895,Tech Lab,50
7896,Science Hub,60
7897,Building B,30
7898,Tech Lab,60
7899,Tech Lab,60
7900,Tech Lab,100
7901,Building C,30
7902,Building B,30
7903,Building B,30
7904,Building B,40
7905,Building B,100
7906,Science Hub,100
7907,Building C,40
7908,Building C,50
7909,Building C,40
7910,Building C,50
7911,Science Hub,150
7912,Building B,100
7913,Building A,30
7914,Building B,100
7915,Science Hub,60
7916,Tech Lab,50
7917,Building B,30
7918,Building B,100
7919,Tech Lab,50
7920,Building A,60
7921,Science Hub,150
7922,Building A,150
7923,Building A,50
7924,Building C,60
7925,Building A,50
7926,Science Hub,100
7927,Building A,100
7928,Science Hub,60
7929,Tech Lab,50
7930,Tech Lab,150
7931,Science Hub,60
7932,Building A,60
7933,Building A,60
7934,Building B,100
7935,Science Hub,30
7936,Building C,30
7937,Science Hub,50
7938,Building B,30
7939,Building B,100
7940,Building B,50
7941,Building C,150
7942,Tech Lab,40
7943,Tech Lab,150
7944,Tech Lab,40
7945,Tech Lab,30
7946,Science Hub,60
7947,Science Hub,30
7948,Building C,100
7949,Science Hub,50
7950,Building B,100
7951,Building A,100
7952,Building A,50
7953,Building C,100
7954,Science Hub,100
7955,Science Hub,150
7956,Building C,150
7957,Building B,50
7958,Tech Lab,150
7959,Tech Lab,50
7960,Building B,50
7961,Building A,40
7962,Building C,60
7963,Tech Lab,30
7964,Building B,30
7965,Building A,40
7966,Science Hub,50
7967,Tech Lab,60
7968,Science Hub,40
7969,Building C,150
7970,Tech Lab,30
7971,Building B,100
7972,Science Hub,50
7973,Tech Lab,150
7974,Tech Lab,60
7975,Building A,150
7976,Tech Lab,100
7977,Building B,30
7978,Science Hub,60
7979,Building C,30
7980,Tech Lab,30
7981,Building A,30
7982,Building B,40
7983,Tech Lab,150
7984,Tech Lab,100
7985,Building A,30
7986,Building B,150
7987,Building C,60
7988,Building C,150
7989,Science Hub,100
7990,Tech Lab,60
7991,Building B,30
7992,Building B,60
7993,Building A,40
7994,Building A,30
7995,Building C,150
7996,Science Hub,30
7997,Tech Lab,50
7998,Building C,50
7999,Tech Lab,60
8000,Tech Lab,60
8001,Building B,30
8002,Building A,100
8003,Building A,60
8004,Building B,100
8005,Building C,50
8006,Building C,60
8007,Science Hub,40
8008,Building C,150
8009,Science Hub,60
8010,Science Hub,40
8011,Building B,40
8012,Building A,150
8013,Building C,150
8014,Tech Lab,50
8015,Building B,50
8016,Science Hub,100
8017,Building C,60
8018,Building B,30
8019,Building C,40
8020,Science Hub,150
8021,Building C,40
8022,Tech Lab,50
8023,Tech Lab,50
8024,Building A,50
8025,Science Hub,30
8026,Building C,30
8027,Building C,60
8028,Building A,30
8029,Building A,150
8030,Building B,100
8031,Building C,30
8032,Tech Lab,100
8033,Building B,100
8034,Building A,40
8035,Building B,150
8036,Tech Lab,50
8037,Science Hub,40
8038,Science Hub,60
8039,Building C,50
8040,Building C,40
8041,Building B,100
8042,Tech Lab,30
8043,Building C,150
8044,Tech Lab,40
8045,Tech Lab,100
8046,Building B,30
8047,Building C,100
8048,Building A,30
8049,Building A,40
8050,Building C,50
8051,Tech Lab,30
8052,Building C,50
8053,Building C,100
8054,Building A,100
8055,Building A,30
8056,Tech Lab,60
8057,Building A,30
8058,Science Hub,150
8059,Tech Lab,100
8060,Tech Lab,50
8061,Building B,100
8062,Science Hub,30
8063,Science Hub,40
8064,Building C,40
8065,Tech Lab,50
8066,Building C,150
8067,Building B,60
8068,Tech Lab,150
8069,Building C,100
8070,Building C,100
8071,Building A,50
8072,Building B,150
8073,Building B,60
8074,Building B,40
8075,Building C,150
8076,Tech Lab,60
8077,Building C,100
8078,Building B,60
8079,Building C,30
8080,Building A,40
8081,Science Hub,40
8082,Tech Lab,60
8083,Science Hub,60
8084,Tech Lab,60
8085,Tech Lab,60
8086,Building A,30
8087,Building A,100
8088,Building C,40
8089,Building C,150
8090,Building A,150
8091,Tech Lab,100
8092,Building C,60
8093,Tech Lab,50
8094,Tech Lab,50
8095,Tech Lab,50
8096,Building B,100
8097,Tech Lab,60
8098,Tech Lab,40
8099,Building B,50
8100,Building B,40
8101,Building B,100
8102,Tech Lab,150
8103,Science Hub,100
8104,Building A,100
8105,Building A,40
8106,Building B,60
8107,Building C,100
8108,Building A,60
8109,Building C,50
8110,Tech Lab,50
8111,Building B,40
8112,Building C,30
8113,Science Hub,100
8114,Science Hub,150
8115,Building A,30
8116,Science Hub,60
8117,Science Hub,60
8118,Building B,30
8119,Building A,60
8120,Science Hub,100
8121,Building A,100
8122,Building C,60
8123,Tech Lab,50
8124,Building A,30
8125,Building A,30
8126,Science Hub,40
8127,Building A,60
8128,Building B,100
8129,Building B,30
8130,Building A,60
8131,Building A,60
8132,Building C,100
8133,Tech Lab,60
8134,Tech Lab,50
8135,Building A,150
8136,Science Hub,150
8137,Building A,60
8138,Building A,30
8139,Science Hub,40
8140,Building C,40
8141,Building C,50
8142,Building B,150
8143,Tech Lab,150
8144,Building B,60
8145,Building A,30
8146,Science Hub,40
8147,Tech Lab,60
8148,Science Hub,100
8149,Science Hub,150
8150,Building B,50
8151,Building B,150
8152,Science Hub,100
8153,Tech Lab,60
8154,Building B,30
8155,Science Hub,100
8156,Tech Lab,150
8157,Building B,100
8158,Building A,30
8159,Science Hub,50
8160,Building B,30
8161,Building B,150
8162,Building C,50
8163,Tech Lab,60
8164,Building B,50
8165,Building C,150
8166,Tech Lab,50
8167,Science Hub,40
8168,Tech Lab,50
8169,Building C,100
8170,Building B,30
8171,Building B,60
8172,Building A,50
8173,Building B,40
8174,Building B,100
8175,Building B,40
8176,Building C,40
8177,Building A,30
8178,Building C,40
8179,Building C,50
8180,Building A,40
8181,Science Hub,100
8182,Tech Lab,150
8183,Science Hub,150
8184,Science Hub,150
8185,Building C,50
8186,Building B,150
8187,Building A,40
8188,Building C,150
8189,Building C,30
8190,Science Hub,100
8191,Tech Lab,50
8192,Tech Lab,40
8193,Building A,30
8194,Science Hub,50
8195,Science Hub,50
8196,Science Hub,30
8197,Building A,150
8198,Building A,60
8199,Building A,60
8200,Building A,40
8201,Science Hub,150
8202,Tech Lab,60
8203,Tech Lab,40
8204,Building A,50
8205,Building B,50
8206,Building C,100
8207,Science Hub,150
8208,Building A,100
8209,Building C,50
8210,Science Hub,40
8211,Science Hub,150
8212,Tech Lab,30
8213,Tech Lab,150
8214,Building C,50
8215,Science Hub,30
8216,Tech Lab,40
8217,Building C,100
8218,Science Hub,50
8219,Building C,30
8220,Building C,60
8221,Building A,50
8222,Building B,50
8223,Building C,60
8224,Building B,50
8225,Building C,100
8226,Building C,60
8227,Science Hub,40
8228,Tech Lab,50
8229,Building A,100
8230,Science Hub,40
8231,Building C,150
8232,Building A,100
8233,Building A,150
8234,Tech Lab,100
8235,Building C,40
8236,Tech Lab,40
8237,Science Hub,100
8238,Science Hub,30
8239,Building B,150
8240,Building B,50
8241,Tech Lab,60
8242,Science Hub,50
8243,Building B,40
8244,Building B,40
8245,Building B,100
8246,Building C,100
8247,Tech Lab,150
8248,Tech Lab,50
8249,Building B,30
8250,Tech Lab,100
8251,Building A,50
8252,Building A,40
8253,Science Hub,150
8254,Science Hub,100
8255,Building A,30
8256,Building B,150
8257,Building B,100
8258,Tech Lab,40
8259,Building B,60
8260,Building B,60
8261,Building B,100
8262,Building A,100
8263,Building A,60
8264,Building B,40
8265,Building A,50
8266,Building B,150
8267,Building B,60
8268,Building C,100
8269,Building A,40
8270,Building B,30
8271,Building A,50
8272,Science Hub,150
8273,Tech Lab,40
8274,Building C,40
8275,Building A,50
8276,Building B,30
8277,Building A,150
8278,Building C,60
8279,Building A,60
8280,Building A,100
8281,Science Hub,40
8282,Science Hub,40
8283,Science Hub,100
8284,Building B,100
8285,Building C,60
8286,Building B,150
8287,Building A,50
8288,Building A,40
8289,Building C,30
8290,Science Hub,60
8291,Science Hub,40
8292,Building A,100
8293,Tech Lab,30
8294,Building A,60
8295,Building C,60
8296,Building C,150
8297,Tech Lab,40
8298,Building B,60
8299,Science Hub,50
8300,Building C,40
8301,Tech Lab,30
8302,Building A,30
8303,Building C,50
8304,Building A,30
8305,Tech Lab,50
8306,Tech Lab,40
8307,Building C,40
8308,Building B,150
8309,Building B,150
8310,Science Hub,50
8311,Science Hub,100
8312,Building C,50
8313,Tech Lab,50
8314,Science Hub,60
8315,Science Hub,50
8316,Building B,40
8317,Building C,100
8318,Building B,150
8319,Building C,30
8320,Tech Lab,60
8321,Building B,60
8322,Building B,30
8323,Tech Lab,100
8324,Building B,100
8325,Building B,100
8326,Tech Lab,50
8327,Tech Lab,30
8328,Building B,100
8329,Building B,50
8330,Building C,30
8331,Tech Lab,50
8332,Building A,50
8333,Building A,100
8334,Building C,40
8335,Building B,40
8336,Building C,40
8337,Science Hub,40
8338,Building C,50
8339,Building C,50
8340,Tech Lab,50
8341,Building B,60
8342,Tech Lab,50
8343,Building B,100
8344,Building A,150
8345,Building B,50
8346,Building B,100
8347,Building B,40
8348,Building B,100
8349,Science Hub,150
8350,Building C,50
8351,Building B,60
8352,Building B,60
8353,Building C,100
8354,Science Hub,60
8355,Science Hub,40
8356,Science Hub,50
8357,Building C,40
8358,Building C,150
8359,Building B,40
8360,Building C,30
8361,Tech Lab,50
8362,Building C,150
8363,Tech Lab,60
8364,Building C,50
8365,Building B,100
8366,Building A,100
8367,Building B,40
8368,Science Hub,60
8369,Science Hub,60
8370,Building B,40
8371,Science Hub,40
8372,Building C,30
8373,Science Hub,30
8374,Science Hub,30
8375,Tech Lab,100
8376,Building B,50
8377,Building B,150
8378,Building A,150
8379,Building C,30
8380,Building B,100
8381,Building B,100
8382,Building A,60
8383,Building A,50
8384,Tech Lab,60
8385,Building B,100
8386,Building A,100
8387,Building C,150
8388,Science Hub,40
8389,Building A,40
8390,Tech Lab,30
8391,Building B,40
8392,Building C,100
8393,Building A,30
8394,Building C,50
8395,Tech Lab,40
8396,Tech Lab,100
8397,Building C,40
8398,Science Hub,50
8399,Building A,50
8400,Building C,100
8401,Building A,150
8402,Building A,100
8403,Building B,30
8404,Building B,50
8405,Building C,150
8406,Building B,150
8407,Building B,150
8408,Science Hub,60
8409,Building A,100
8410,Building B,150
8411,Building B,150
8412,Building B,40
8413,Building C,50
8414,Tech Lab,40
8415,Building B,100
8416,Building A,40
8417,Tech Lab,40
8418,Building B,150
8419,Building C,40
8420,Building B,50
8421,Building B,40
8422,Building C,50
8423,Building A,150
8424,Building B,150
8425,Science Hub,50
8426,Building C,30
8427,Building C,30
8428,Building B,30
8429,Science Hub,30
8430,Building A,150
8431,Tech Lab,40
8432,Building A,50
8433,Building B,30
8434,Building C,50
8435,Building B,60
8436,Building A,40
8437,Science Hub,150
8438,Tech Lab,60
8439,Building A,40
8440,Tech Lab,60
8441,Building B,40
8442,Building C,50
8443,Building C,150
8444,Science Hub,50
8445,Building A,100
8446,Science Hub,100
8447,Science Hub,60
8448,Building C,60
8449,Science Hub,100
8450,Building A,30
8451,Building B,100
8452,Building B,60
8453,Building B,50
8454,Tech Lab,40
8455,Science Hub,50
8456,Building A,60
8457,Tech Lab,50
8458,Building A,50
8459,Tech Lab,30
8460,Building B,100
8461,Science Hub,30
8462,Building C,30
8463,Tech Lab,100
8464,Building C,100
8465,Building A,100
8466,Building B,150
8467,Building B,50
8468,Building C,100
8469,Building A,60
8470,Building A,40
8471,Building B,40
8472,Building B,150
8473,Tech Lab,150
8474,Science Hub,60
8475,Building B,50
8476,Building B,150
8477,Building A,150
8478,Building A,50
8479,Science Hub,40
8480,Science Hub,50
8481,Building A,100
8482,Science Hub,30
8483,Building B,150
8484,Building C,100
8485,Science Hub,100
8486,Building C,40
8487,Building B,40
8488,Tech Lab,40
8489,Building A,150
8490,Building C,40
8491,Science Hub,100
8492,Building C,50
8493,Tech Lab,60
8494,Science Hub,50
8495,Science Hub,150
8496,Building B,60
8497,Building C,40
8498,Building A,30
8499,Building B,60
8500,Building A,40
8501,Science Hub,150
8502,Building C,50
