CourseID,CourseName,credits,DepartmentID
1987,Fundamentals of Ethical Hacking 6,4,6
1988,Introduction to Programming 4,2,1
1989,Advanced Programming 6,3,4
1990,Systems in Data Structures 2,3,6
1991,Applied Networks 7,2,7
1992,Applied Ethical Hacking 8,3,8
1993,Introduction to Machine Learning 5,3,8
1994,Applied Ethical Hacking 3,2,1
1995,Applied Data Structures 1,4,1
1996,Applied Cloud Computing 6,2,1
1997,Fundamentals of Programming 2,4,7
1998,Fundamentals of Data Structures 2,2,5
1999,Fundamentals of Networks 5,3,7
2000,Fundamentals of Programming 3,3,8
2001,Systems in Cloud Computing 3,2,6
2002,Fundamentals of Networks 1,2,8
2003,Introduction to Data Structures 2,4,7
2004,Systems in Data Structures 6,3,1
2005,Introduction to Machine Learning 7,4,7
2006,Systems in Ethical Hacking 6,2,2
2007,Fundamentals of Database Systems 1,4,7
2008,Fundamentals of Ethical Hacking 6,4,1
2009,Systems in Programming 3,4,6
2010,Advanced Networks 8,3,8
2011,Applied Data Structures 3,3,2
2012,Systems in Programming 4,4,7
2013,Advanced Database Systems 9,3,7
2014,Advanced Machine Learning 7,3,1
2015,Systems in Data Structures 5,4,6
2016,Introduction to Data Structures 9,3,5
2017,Introduction to Cloud Computing 9,3,5
2018,Systems in Machine Learning 9,2,8
2019,Introduction to Data Structures 6,4,6
2020,Systems in Data Structures 7,2,5
2021,Applied Database Systems 3,3,2
2022,Systems in Networks 6,2,7
2023,Advanced Cloud Computing 6,2,8
2024,Applied Database Systems 7,3,2
2025,Introduction to Data Structures 9,3,4
2026,Fundamentals of Programming 9,3,4
2027,Systems in Machine Learning 5,4,6
2028,Advanced Cloud Computing 1,2,1
2029,Introduction to Programming 6,2,6
2030,Fundamentals of Machine Learning 9,4,3
2031,Introduction to Ethical Hacking 1,4,6
2032,Introduction to Data Structures 4,4,2
2033,Advanced Programming 3,3,7
2034,Introduction to Networks 9,4,3
2035,Advanced Database Systems 1,3,1
2036,Advanced Ethical Hacking 7,4,2
2037,Introduction to Cloud Computing 9,4,7
2038,Introduction to Ethical Hacking 1,2,8
2039,Introduction to Database Systems 2,3,3
2040,Applied Programming 9,2,2
2041,Introduction to Data Structures 3,2,1
2042,Fundamentals of Database Systems 2,4,4
2043,Applied Data Structures 3,4,4
2044,Fundamentals of Cloud Computing 4,2,7
2045,Systems in Machine Learning 4,2,8
2046,Systems in Programming 6,4,1
2047,Fundamentals of Ethical Hacking 5,2,8
2048,Introduction to Networks 9,3,2
2049,Introduction to Machine Learning 1,3,5
2050,Systems in Networks 8,3,6
2051,Applied Cloud Computing 7,2,7
2052,Fundamentals of Database Systems 1,2,4
2053,Systems in Database Systems 4,2,2
2054,Advanced Networks 7,2,5
2055,Advanced Machine Learning 3,3,2
2056,Fundamentals of Data Structures 3,3,7
2057,Advanced Data Structures 3,2,4
2058,Advanced Machine Learning 1,3,4
2059,Advanced Ethical Hacking 3,4,2
2060,Systems in Networks 2,3,6
2061,Advanced Database Systems 9,2,8
2062,Fundamentals of Database Systems 9,4,3
2063,Applied Networks 4,3,7
2064,Applied Database Systems 3,4,6
2065,Introduction to Networks 7,3,1
2066,Introduction to Networks 4,2,6
2067,Systems in Machine Learning 2,3,8
2068,Applied Data Structures 3,4,5
2069,Systems in Ethical Hacking 1,4,4
2070,Advanced Programming 3,4,5
2071,Systems in Database Systems 6,4,1
2072,Systems in Networks 3,2,3
2073,Advanced Ethical Hacking 4,2,1
2074,Fundamentals of Cloud Computing 5,2,3
2075,Advanced Database Systems 5,3,5
2076,Fundamentals of Database Systems 1,3,8
2460,Applied Machine Learning 4,2,8
2461,Advanced Machine Learning 9,4,5
2462,Introduction to Ethical Hacking 2,2,8
2463,Introduction to Ethical Hacking 2,4,2
2464,Fundamentals of Ethical Hacking 6,4,6
2465,Advanced Networks 1,4,3
2466,Advanced Machine Learning 8,3,2
2467,Systems in Data Structures 1,2,3
2468,Advanced Programming 9,3,6
2469,Fundamentals of Machine Learning 5,4,7
2470,Applied Cloud Computing 2,2,1
2471,Applied Ethical Hacking 6,3,3
2472,Advanced Data Structures 7,4,7
2473,Systems in Data Structures 3,4,3
2474,Applied Programming 6,2,5
2475,Systems in Machine Learning 4,4,6
2476,Fundamentals of Machine Learning 9,4,4
2477,Fundamentals of Data Structures 4,2,8
2478,Advanced Ethical Hacking 9,2,6
2479,Introduction to Cloud Computing 6,2,7
2480,Systems in Database Systems 8,2,8
2481,Systems in Machine Learning 5,2,7
2482,Advanced Ethical Hacking 8,2,2
2483,Systems in Data Structures 5,3,1
2484,Introduction to Networks 3,4,5
2485,Fundamentals of Database Systems 4,3,1
2486,Fundamentals of Cloud Computing 8,4,3
2487,Systems in Data Structures 4,2,1
2488,Applied Ethical Hacking 8,3,5
2489,Fundamentals of Networks 9,4,5
2490,Applied Data Structures 1,4,5
2491,Fundamentals of Data Structures 9,3,1
2492,Systems in Ethical Hacking 2,2,1
2493,Advanced Machine Learning 9,3,7
2494,Fundamentals of Programming 8,4,2
2495,Applied Networks 6,3,2
2496,Fundamentals of Database Systems 9,4,7
2497,Systems in Ethical Hacking 7,3,3
2498,Applied Networks 2,4,5
2499,Advanced Machine Learning 4,2,1
2500,Applied Ethical Hacking 3,2,1
2501,Advanced Cloud Computing 2,2,7
2502,Fundamentals of Database Systems 9,4,2
2503,Applied Programming 4,3,1
2504,Introduction to Networks 5,2,2
2505,Applied Programming 6,3,7
2506,Systems in Ethical Hacking 2,4,8
2507,Systems in Data Structures 4,2,1
2508,Applied Data Structures 6,3,1
2509,Advanced Ethical Hacking 9,4,8
2510,Introduction to Networks 6,3,3
2511,Introduction to Database Systems 6,3,1
2512,Fundamentals of Database Systems 5,2,5
2513,Fundamentals of Database Systems 3,4,5
2514,Advanced Cloud Computing 1,4,2
2515,Introduction to Networks 5,2,3
2516,Applied Ethical Hacking 7,2,2
2517,Applied Ethical Hacking 4,3,4
2518,Applied Data Structures 2,3,8
2519,Fundamentals of Database Systems 1,4,8
2520,Introduction to Ethical Hacking 6,3,5
2521,Introduction to Ethical Hacking 7,4,7
2522,Introduction to Cloud Computing 4,3,8
2523,Systems in Ethical Hacking 4,4,5
2524,Fundamentals of Machine Learning 2,3,8
2525,Advanced Networks 4,2,7
2526,Systems in Database Systems 2,3,2
2527,Systems in Database Systems 7,2,7
2528,Systems in Networks 2,3,7
2529,Fundamentals of Ethical Hacking 1,2,4
2530,Fundamentals of Ethical Hacking 4,3,3
2531,Systems in Database Systems 7,2,3
2532,Systems in Ethical Hacking 5,2,1
2533,Advanced Ethical Hacking 4,2,8
2534,Advanced Ethical Hacking 5,3,3
2535,Introduction to Machine Learning 7,3,7
2536,Introduction to Networks 8,3,3
2537,Applied Data Structures 4,4,3
2538,Fundamentals of Cloud Computing 1,4,7
2539,Introduction to Machine Learning 6,3,3
2540,Fundamentals of Data Structures 4,2,2
2541,Applied Data Structures 1,2,4
2542,Advanced Ethical Hacking 9,2,4
2543,Systems in Data Structures 4,4,2
2544,Introduction to Ethical Hacking 4,4,6
2545,Systems in Networks 6,3,8
2546,Applied Database Systems 2,3,1
2547,Applied Cloud Computing 5,2,8
2548,Introduction to Machine Learning 1,3,8
2549,Advanced Ethical Hacking 4,3,6
2550,Systems in Ethical Hacking 2,2,8
2551,Introduction to Machine Learning 6,4,1
2552,Advanced Programming 2,2,5
2553,Advanced Ethical Hacking 2,4,6
2554,Introduction to Programming 7,2,7
2555,Applied Programming 1,2,6
2556,Applied Data Structures 1,4,5
2557,Systems in Machine Learning 1,4,5
2558,Fundamentals of Programming 5,4,7
2559,Introduction to Machine Learning 4,2,8
2560,Advanced Programming 2,4,5
2561,Introduction to Networks 6,2,6
2562,Fundamentals of Data Structures 9,3,8
2563,Fundamentals of Machine Learning 4,4,4
2564,Fundamentals of Data Structures 1,3,8
2565,Advanced Programming 3,2,8
2566,Fundamentals of Cloud Computing 3,4,2
2567,Applied Database Systems 7,4,3
2568,Applied Machine Learning 7,4,3
2569,Applied Ethical Hacking 5,2,1
2570,Applied Machine Learning 6,3,3
2571,Systems in Ethical Hacking 2,4,8
2572,Advanced Database Systems 2,2,2
2573,Advanced Machine Learning 8,3,5
2574,Applied Data Structures 8,3,3
2575,Applied Data Structures 5,2,7
2576,Advanced Cloud Computing 5,3,4
2577,Introduction to Networks 2,4,8
2578,Fundamentals of Data Structures 2,3,5
2579,Fundamentals of Ethical Hacking 8,4,6
2580,Applied Ethical Hacking 8,3,6
2581,Introduction to Machine Learning 6,4,5
2582,Introduction to Programming 5,4,8
2583,Fundamentals of Networks 6,3,8
2584,Systems in Cloud Computing 5,2,1
2585,Applied Ethical Hacking 2,4,3
2586,Fundamentals of Machine Learning 6,3,4
2587,Fundamentals of Data Structures 7,3,3
2588,Advanced Networks 2,2,4
2589,Advanced Programming 4,3,2
2590,Fundamentals of Ethical Hacking 3,4,4
2591,Advanced Machine Learning 4,3,4
2592,Advanced Ethical Hacking 3,4,7
2593,Applied Data Structures 3,4,2
2594,Fundamentals of Networks 7,3,8
2595,Fundamentals of Programming 5,3,7
2596,Systems in Data Structures 1,2,5
2597,Applied Networks 2,3,3
2598,Advanced Cloud Computing 4,4,3
2599,Fundamentals of Data Structures 9,4,6
2600,Advanced Machine Learning 9,2,4
2601,Applied Programming 4,4,4
2602,Introduction to Machine Learning 1,2,6
2603,Applied Networks 5,2,7
2604,Fundamentals of Machine Learning 9,4,8
2605,Advanced Database Systems 7,2,1
2606,Applied Data Structures 7,4,3
2607,Introduction to Data Structures 8,2,7
2608,Introduction to Data Structures 5,3,4
2609,Advanced Database Systems 3,2,5
2610,Advanced Ethical Hacking 3,2,1
2611,Applied Data Structures 2,2,7
2612,Introduction to Database Systems 8,3,7
2613,Introduction to Ethical Hacking 9,3,2
2614,Applied Networks 3,2,2
2615,Systems in Programming 6,2,2
2616,Introduction to Database Systems 1,4,7
2617,Systems in Cloud Computing 1,3,1
2618,Systems in Database Systems 4,4,2
2619,Introduction to Networks 9,2,6
2620,Advanced Machine Learning 6,3,7
2621,Systems in Data Structures 3,4,7
2622,Fundamentals of Database Systems 3,2,4
2623,Introduction to Ethical Hacking 2,3,2
2624,Applied Programming 7,2,6
2625,Introduction to Data Structures 2,4,5
2626,Applied Machine Learning 2,3,1
2627,Introduction to Machine Learning 1,3,2
2628,Systems in Networks 7,4,3
2629,Applied Cloud Computing 2,4,2
2630,Introduction to Machine Learning 9,3,2
2631,Systems in Database Systems 8,2,1
2632,Introduction to Programming 1,2,3
2633,Systems in Cloud Computing 4,3,1
2634,Advanced Database Systems 3,3,2
2635,Introduction to Programming 4,3,8
2636,Systems in Database Systems 6,4,4
2637,Advanced Machine Learning 6,2,6
2638,Applied Networks 2,2,5
2639,Fundamentals of Ethical Hacking 1,4,2
2640,Fundamentals of Cloud Computing 7,3,6
2641,Systems in Cloud Computing 1,2,1
2642,Introduction to Database Systems 2,2,1
2643,Introduction to Data Structures 6,3,8
2644,Fundamentals of Networks 3,4,8
2645,Fundamentals of Ethical Hacking 9,2,2
2646,Applied Database Systems 4,3,7
2647,Introduction to Database Systems 6,2,6
2648,Introduction to Data Structures 8,2,5
2649,Systems in Data Structures 6,2,6
2650,Advanced Cloud Computing 7,2,7
2651,Systems in Database Systems 2,3,1
2652,Applied Data Structures 4,2,4
2653,Applied Ethical Hacking 6,4,6
2654,Advanced Networks 2,3,1
2655,Fundamentals of Cloud Computing 6,4,5
2656,Systems in Programming 7,4,5
2657,Advanced Cloud Computing 5,4,2
2658,Systems in Programming 3,2,6
2659,Introduction to Machine Learning 4,2,1
2660,Advanced Machine Learning 8,2,2
2661,Advanced Cloud Computing 9,4,7
2662,Introduction to Programming 9,3,8
2663,Advanced Data Structures 1,2,6
2664,Fundamentals of Networks 8,2,2
2665,Fundamentals of Networks 3,3,1
2666,Advanced Ethical Hacking 2,3,3
2667,Applied Machine Learning 8,3,4
2668,Advanced Cloud Computing 8,4,3
2669,Applied Programming 6,4,6
2670,Advanced Programming 3,4,5
2671,Applied Cloud Computing 7,3,8
2672,Systems in Programming 1,3,4
2673,Fundamentals of Networks 6,2,5
2674,Systems in Database Systems 2,4,3
2675,Systems in Programming 2,3,4
2676,Advanced Networks 7,2,1
2677,Advanced Cloud Computing 2,4,7
2678,Introduction to Cloud Computing 6,3,1
2679,Advanced Networks 1,2,7
2680,Advanced Programming 9,4,4
2681,Fundamentals of Cloud Computing 1,3,4
2682,Advanced Database Systems 1,4,6
2683,Systems in Data Structures 2,4,7
2684,Introduction to Machine Learning 7,2,8
2685,Applied Data Structures 6,2,8
2686,Fundamentals of Database Systems 6,4,3
2687,Systems in Ethical Hacking 1,4,3
2688,Advanced Database Systems 7,3,1
2689,Introduction to Ethical Hacking 1,3,2
2690,Applied Machine Learning 3,2,1
2691,Introduction to Cloud Computing 5,2,1
2692,Advanced Machine Learning 6,3,2
2693,Applied Networks 8,2,7
2694,Systems in Networks 6,2,3
2695,Fundamentals of Database Systems 7,2,6
2696,Advanced Ethical Hacking 3,3,3
2697,Applied Ethical Hacking 8,4,2
2698,Fundamentals of Ethical Hacking 2,3,8
2699,Applied Machine Learning 7,4,3
2700,Advanced Machine Learning 7,4,3
2701,Systems in Database Systems 6,4,6
2702,Applied Database Systems 6,4,7
2703,Introduction to Programming 2,2,2
2704,Advanced Programming 6,2,3
2705,Systems in Cloud Computing 5,4,3
2706,Introduction to Data Structures 6,2,5
2707,Introduction to Programming 7,4,1
2708,Introduction to Programming 4,4,6
2709,Systems in Ethical Hacking 5,4,5
2710,Introduction to Data Structures 8,2,1
2711,Introduction to Programming 9,4,6
2712,Applied Machine Learning 6,4,7
2713,Fundamentals of Machine Learning 4,2,3
2714,Introduction to Cloud Computing 6,4,2
2715,Fundamentals of Programming 4,2,4
2716,Fundamentals of Database Systems 8,3,5
2717,Fundamentals of Cloud Computing 5,3,5
2718,Introduction to Ethical Hacking 9,3,6
2719,Systems in Programming 9,2,8
2720,Introduction to Ethical Hacking 7,2,1
2721,Applied Cloud Computing 8,3,5
2722,Applied Database Systems 4,4,1
2723,Introduction to Machine Learning 5,4,8
2724,Fundamentals of Programming 2,2,2
2725,Applied Programming 3,4,3
2726,Advanced Cloud Computing 6,2,4
2727,Introduction to Networks 5,2,7
2728,Introduction to Ethical Hacking 9,2,7
2729,Fundamentals of Database Systems 1,2,2
2730,Fundamentals of Programming 9,3,2
2731,Advanced Ethical Hacking 5,3,7
2732,Introduction to Data Structures 9,2,5
2733,Introduction to Machine Learning 9,3,7
2734,Applied Database Systems 9,4,2
2735,Introduction to Networks 8,4,7
2736,Applied Ethical Hacking 8,3,1
2737,Systems in Networks 4,3,5
2738,Applied Database Systems 7,2,2
2739,Advanced Cloud Computing 7,4,3
2740,Introduction to Database Systems 1,3,7
2741,Advanced Ethical Hacking 8,3,6
2742,Systems in Data Structures 3,3,8
2743,Systems in Data Structures 6,3,3
2744,Fundamentals of Machine Learning 6,2,7
2745,Advanced Ethical Hacking 8,3,6
2746,Introduction to Networks 2,2,6
2747,Applied Machine Learning 9,3,3
2748,Advanced Database Systems 4,2,4
2749,Advanced Cloud Computing 4,3,2
2750,Fundamentals of Database Systems 4,2,5
2751,Introduction to Database Systems 2,3,1
2752,Fundamentals of Programming 3,2,1
2753,Systems in Networks 7,4,7
2754,Introduction to Networks 2,3,7
2755,Systems in Cloud Computing 4,4,5
2756,Applied Networks 1,3,4
2757,Advanced Ethical Hacking 7,3,3
2758,Introduction to Data Structures 8,3,5
2759,Fundamentals of Database Systems 6,2,8
2760,Introduction to Data Structures 7,3,4
2761,Fundamentals of Data Structures 6,2,2
2762,Applied Data Structures 2,3,7
2763,Introduction to Data Structures 5,3,5
2764,Introduction to Programming 5,4,3
2765,Fundamentals of Programming 9,4,2
2766,Fundamentals of Networks 7,3,8
2767,Applied Cloud Computing 8,2,3
2768,Applied Machine Learning 2,4,7
2769,Advanced Database Systems 3,3,4
2770,Applied Machine Learning 5,3,1
2771,Advanced Machine Learning 1,3,1
2772,Fundamentals of Cloud Computing 2,4,2
2773,Systems in Machine Learning 4,4,6
2774,Fundamentals of Networks 8,2,3
2775,Applied Programming 2,3,3
2776,Advanced Programming 9,3,8
2777,Fundamentals of Networks 8,2,1
2778,Systems in Data Structures 8,3,1
2779,Systems in Cloud Computing 1,2,2
2780,Systems in Ethical Hacking 7,3,7
2781,Advanced Database Systems 6,2,4
2782,Systems in Machine Learning 4,4,2
2783,Advanced Cloud Computing 4,3,4
2784,Advanced Ethical Hacking 6,2,5
2785,Systems in Networks 2,2,6
2786,Introduction to Programming 7,4,4
2787,Applied Data Structures 6,3,5
2788,Introduction to Machine Learning 3,4,2
2789,Applied Cloud Computing 5,4,7
2790,Introduction to Machine Learning 9,4,8
2791,Introduction to Database Systems 7,2,4
2792,Introduction to Programming 2,4,3
2793,Advanced Ethical Hacking 4,3,5
2794,Introduction to Data Structures 6,3,5
2795,Systems in Cloud Computing 8,2,3
2796,Introduction to Cloud Computing 5,3,5
2797,Applied Networks 7,4,7
2798,Systems in Ethical Hacking 6,3,2
2799,Advanced Programming 6,4,3
2800,Introduction to Data Structures 4,2,6
2801,Applied Ethical Hacking 7,2,3
2802,Advanced Data Structures 3,3,6
2803,Fundamentals of Cloud Computing 6,4,4
2804,Systems in Cloud Computing 2,3,8
2805,Introduction to Networks 2,2,6
2806,Systems in Database Systems 9,4,8
2807,Advanced Database Systems 8,3,2
2808,Applied Networks 6,2,2
2809,Introduction to Machine Learning 5,4,7
2810,Introduction to Data Structures 2,3,4
2811,Fundamentals of Cloud Computing 5,4,4
2812,Introduction to Networks 1,3,2
2813,Systems in Data Structures 3,2,6
2814,Fundamentals of Machine Learning 1,3,5
2815,Introduction to Cloud Computing 4,3,6
2816,Fundamentals of Programming 8,2,2
2817,Introduction to Data Structures 6,3,7
2818,Introduction to Ethical Hacking 9,4,5
2819,Advanced Machine Learning 5,2,8
2820,Introduction to Networks 5,3,1
2821,Systems in Networks 5,3,7
2822,Applied Programming 9,2,1
2823,Systems in Database Systems 6,4,5
2824,Introduction to Data Structures 4,4,5
2825,Introduction to Data Structures 1,3,4
2826,Advanced Data Structures 8,4,1
2827,Applied Data Structures 2,4,2
2828,Applied Ethical Hacking 6,3,3
2829,Introduction to Data Structures 5,4,4
2830,Introduction to Database Systems 3,2,5
2831,Advanced Ethical Hacking 1,3,5
2832,Systems in Networks 9,4,4
2833,Applied Database Systems 3,4,7
2834,Advanced Data Structures 4,4,5
2835,Introduction to Machine Learning 5,3,2
2836,Fundamentals of Ethical Hacking 6,3,8
2837,Introduction to Cloud Computing 5,3,1
2838,Systems in Machine Learning 7,3,6
2839,Introduction to Cloud Computing 4,4,6
2840,Advanced Networks 6,3,5
2841,Applied Database Systems 9,3,2
2842,Applied Networks 4,3,3
2843,Advanced Programming 3,4,7
2844,Fundamentals of Cloud Computing 7,2,2
2845,Systems in Ethical Hacking 7,3,3
2846,Applied Cloud Computing 4,4,8
2847,Fundamentals of Ethical Hacking 3,4,4
2848,Fundamentals of Cloud Computing 9,4,5
2849,Fundamentals of Ethical Hacking 3,3,7
2850,Applied Networks 7,2,4
2851,Fundamentals of Programming 6,2,2
2852,Advanced Machine Learning 3,2,6
2853,Introduction to Cloud Computing 2,4,8
2854,Systems in Ethical Hacking 7,4,7
2855,Fundamentals of Machine Learning 2,3,1
2856,Applied Cloud Computing 1,2,4
2857,Fundamentals of Ethical Hacking 8,2,5
